User-ID,Location,Age
20054,"rosarito beach, baja california, mexico",42.0
20060,"baltimore, maryland, usa",48.0
20106,"lancaster, pennsylvania, usa",31.0
20115,"lansdale, pennsylvania, usa",32.0
20119,"manchester, new hampshire,",51.0
20172,"saratoga springs, utah, usa",27.0
20201,"grove city, ohio, usa",31.0
20245,"st. louis, missouri, usa",
20265,"tampa, florida, usa",29.0
20294,"san diego, california, usa",
20332,"mountain view, california, usa",39.0
20334,"london, ontario, canada",24.0
20336,"ballston spa, new york, usa",32.0
20351,"saskatoon, saskatchewan, canada",
20361,"st louis, missouri, usa",29.0
20391,"bismarck, north dakota, usa",16.0
20406,"koeniz, \n/a\"", switzerland""",
20430,"oceanside, california, usa",44.0
20436,"warners bay, new south wales, australia",39.0
20462,"bossier city, louisiana, usa",
20476,"london, n/a, united kingdom",
20528,"edmonton, alberta, canada",
20561,"baltimore, maryland, usa",40.0
20627,"hayward, california, usa",
20703,"torrance, california, usa",
20801,"rio de janeiro, rio de janeiro, brazil",29.0
20813,"wyandotte, michigan, usa",
20834,"london, ontario, canada",
20887,"annapolis, maryland, usa",47.0
20895,"denahm springs, louisiana, usa",
20918,"porto, porto, portugal",30.0
20961,"ottawa, ontario, canada",47.0
20971,"sacramento, california, usa",20.0
21004,"manchester, maryland, usa",
21011,"san francisco, california, usa",44.0
21014,"fresno, california, usa",
21031,"alexandria, virginia, usa",36.0
21102,"alexandria, virginia, usa",44.0
21155,"bonn, nordrhein-westfalen, germany",37.0
21176,"mÃ¡laga, andalucia, spain",52.0
21229,"blairmore, alberta, canada",
21252,"duluth, minnesota, usa",28.0
21302,"march, cambridgeshire, england, united kingdom",41.0
21356,"westwood, new jersey, usa",56.0
21364,"san diego, california, usa",32.0
21368,"currie, midlothian, united kingdom",30.0
21370,"jonesborough, tennessee, usa",36.0
21393,"tipp city, ohio, usa",
21404,"west vancouver, british columbia, canada",
21450,"chattanooga, tennessee, usa",51.0
21479,"temecula, california, usa",16.0
21484,"madison, wisconsin, usa",21.0
21494,"eugene, oregon, usa",30.0
21533,"boise, idaho, usa",33.0
21540,"edmonton, alberta, canada",
21576,"memphis, tennessee, usa",31.0
21617,"houston, texas, usa",25.0
21659,"san jose, california, usa",31.0
21791,"hillsboro, oregon, usa",
21855,"wayzata, ,",
21875,"tampa, florida, usa",43.0
21903,"santa cruz, ,",
21912,"oxford, oxon, united kingdom",0.0
22014,"saint-puy, gers, france",
22022,"oceanside, california, u.s.a.",35.0
22029,"rotterdam, zuid holland, netherlands",
22045,"sacramento, california, usa",
22067,"baker city, oregon, usa",35.0
22074,"san luis obispo, california, usa",
22107,"eagan, minnesota, usa",45.0
22154,"cleveland, ohio, usa",36.0
22167,"lafayette hill, pennsylvania, usa",32.0
22178,"london, n/a, united kingdom",33.0
22245,"marshall, michigan, usa",
22252,"elmhurst, new york, usa",38.0
22296,"lille, nord, france",38.0
22317,"redwood city, california, usa",
22343,"lisbon, lisbon, portugal",21.0
22457,"castellnou de seana, lleida, spain",40.0
22461,"mackay, queensland, australia",27.0
22495,"drums, pennsylvania, usa",29.0
22521,"montgomery, alabama, usa",18.0
22605,"nanaimo, british columbia, canada",
22624,"houston, texas, usa",28.0
22625,"lynbrook, new york, usa",54.0
22632,"whitecourt, arizona, canada",29.0
22642,"mÃ¤rsta, n/a, sweden",
22744,"grapevine, texas, usa",
22747,"london, england, united kingdom",32.0
22813,"grimsby, ontario, canada",
22818,"franklin, pennsylvania, usa",28.0
22824,"lisbon, lisbon, portugal",49.0
22851,"muenster, saskatchewan, canada",68.0
22885,"stratford, england, united kingdom",30.0
22888,"las vegas, ,",
22910,"kirchdorf/amper, bayern, germany",26.0
22912,"lake ridge, virginia, usa",37.0
22922,"fargo, north dakota, usa",
22924,"madrid, madrid, spain",32.0
22964,"london, ,",25.0
22981,"rennes, bretagne, france",23.0
22988,"greensboro, north carolina, usa",76.0
22991,"munich, bayern, germany",42.0
22992,"amherst, massachusetts, usa",57.0
23065,"plymouth, massachusetts, usa",26.0
23128,"philadelphia, pennsylvania, usa",40.0
23138,"new york, new york, usa",68.0
23198,"berlin, n/a, germany",36.0
23225,"lillooet, british columbia, canada",38.0
23242,"normal, illinois, usa",27.0
23288,"wolseley, saskatchewan, canada",
23312,"freiburg, baden-wuerttemberg, germany",
23394,"exeter, england, united kingdom",68.0
23408,"lansdale, pennsylvania, usa",
23450,"apopka, florida, usa",
23459,"knowlesville, new brunswick, canada",
23475,"vilnius, n/a, lithuania",20.0
23511,"chapel hill, north carolina, usa",56.0
23547,"mcallen, texas, usa",26.0
23571,"burbank, california, usa",41.0
23585,"pullman, washington, usa",
23631,"macon, georgia, usa",57.0
23634,"washington, dc, usa",23.0
23642,"austin, texas, usa",
23643,"kensington, maryland, usa",54.0
23645,"huntington beach, california, usa",
23650,"mountain view, california, usa",19.0
23656,"cleveland, ohio, usa",
23664,"exeter, new hampshire, usa",
23699,"minneapolis, minnesota, usa",25.0
23768,"st. louis, missouri, usa",45.0
23771,"ogden, utah, usa",
23775,"santa barbara, california, usa",61.0
23776,"south riding, virginia, usa",29.0
23799,"cleveland heights, ohio, usa",
23815,"portland, oregon, usa",
23816,"budd lake, new jersey, usa",41.0
23871,"pompano beach, florida, usa",
23872,"tulsa, oklahoma, usa",22.0
23902,"london, england, united kingdom",
23911,"boston, massachusetts, usa",
24031,"milan, lombardia, italy",
24070,"london, n/a, united kingdom",
24105,"ewing, ,",34.0
24123,"cambridge, cambridgeshire, united kingdom",
24150,"nashville, tennessee, usa",
24172,"gawler sth, south australia, australia",45.0
24186,"vineland, new jersey, usa",36.0
24193,"buffalo, new york, usa",33.0
24194,"palos hills, illinois, usa",20.0
24209,"wilsonville, oregon, usa",13.0
24283,"wien, wien, austria",27.0
24301,"maple bay, british columbia, canada",
24391,"lakewood, washington, usa",55.0
24392,"schloss holte, nordrhein-westfalen, germany",
24417,"padova, veneto, italy",
24433,"deventer, overijssel, netherlands",37.0
24440,"lisboa, lisboa, portugal",35.0
24493,"dublin 1, n/a, ireland",20.0
24530,"los angeles, california, usa",
24561,"barrington, rhode island, usa",38.0
24627,"janesville, wisconsin, usa",36.0
24641,"chico, california, usa",
24697,"canoga park, california, usa",48.0
24717,"paris, n/a, france",23.0
24733,"oswego, new york, usa",32.0
24767,"san diego, california, usa",28.0
24768,"fairfax county, virginia, usa",58.0
24778,"london, england, united kingdom",
24872,"chula vista, california, usa",65.0
24878,"ottawa, ontario, canada",
24910,"seattle, washington, usa",
24922,"wolverhampton, england, united kingdom",45.0
24926,"halifax, nova scotia, canada",49.0
24933,"long island, new york, usa",44.0
24945,"radbruch, , germany",22.0
24960,"florence, kentucky, usa",44.0
24982,"lincoln, nebraska, usa",
25009,"houston, texas, usa",39.0
25060,"jacksonville beach, florida, usa",55.0
25122,"san mateo, california, usa",
25131,"grimes, iowa, usa",
25165,"lineville, alabama, usa",50.0
25216,"san diego, california, usa",33.0
25253,"manchester, connecticut, usa",47.0
25261,"skokie, illinois, usa",67.0
25280,"west kingston,, rhode island, usa",45.0
25389,"katy, texas, usa",58.0
25409,"la mesa, california, usa",31.0
25436,"chambery, savoie, france",30.0
25449,"canberra, australian capital territory, australia",39.0
25466,"toulouse, midi-pyrÃ©nÃ©es, france",33.0
25533,"derby, derbyshire, united kingdom",38.0
25561,"atlanta, georgia, usa",60.0
25601,"gilbert, arizona, usa",41.0
25616,"plano, texas, usa",66.0
25681,"renton, washington, usa",57.0
25695,"albq, new mexico, usa",32.0
25709,"st. louis, missouri, usa",
25743,"windsor, england, united kingdom",77.0
25804,"halifax, nova scotia, canada",
25850,"mastic beach, new york, usa",50.0
25856,"west grove, pennsylvania, usa",
25890,"ridgewood, nj, usa",
25916,"patton, missouri, usa",24.0
25919,"evansville, indiana, usa",
25924,"london, england, united kingdom",30.0
25930,"hillsborough, new jersey, usa",
25980,"uniontown, pennsylvania, usa",45.0
25981,"nj, new jersey, usa",
26009,"tucson, arizona, usa",45.0
26030,"apple valley, minnesota, usa",47.0
26049,"ashland, kentucky, usa",
26070,"houston, texas, usa",14.0
26084,"tuscaloosa, alabama, usa",21.0
26122,"coimbra, coimbra, portugal",24.0
26124,"tuntange, n/a, luxembourg",32.0
26134,"yorktown heights, new york, usa",39.0
26146,"norwich, england, united kingdom",29.0
26154,"washington, dc, usa",22.0
26196,"fall river, massachusetts, usa",17.0
26206,"olathe, kansas, usa",35.0
26209,"springfield, missouri, usa",
26225,"ames, iowa, usa",15.0
26229,"romford, essex, united kingdom",
26240,"sacramento, california, usa",
26319,"modena, emilia romagna, italy",52.0
26346,"redmond, oregon, usa",60.0
26366,"goderich, ontario, canada",
26371,"vancouver, british columbia, canada",65.0
26385,"surrey, british columbia, canada",30.0
26424,"sydney, new south wales, australia",67.0
26443,"malakoff, hauts-de-seine, france",27.0
26487,"winder, georgia, usa",44.0
26508,"maumee, ohio, usa",
26516,"victor, montana, usa",67.0
26517,"dallas, north carolina, usa",
26521,"lemars, iowa, usa",
26535,"hickory, mississippi, usa",41.0
26544,"woodbridge, virginia, usa",37.0
26579,"woodridge, illinois, usa",
26583,"dollard des ormeaux, quebec, canada",
26593,"peoria, arizona, usa",
26598,"san diego, california, usa",
26611,"mckinney, texas, usa",
26620,"napa, california,",
26621,"haskell, new jersey, usa",
26628,"harwich, massachusetts, usa",35.0
26637,"richmond, virginia, usa",
26664,"adelaide, south australia, australia",15.0
26695,"mechanicsville, maryland, usa",52.0
26739,"toronto, ontario, canada",
26751,"peaks island, maine, usa",57.0
26774,"oakland, california, usa",
26782,"douglas, ,",54.0
26798,"london, england, united kingdom",
26813,"cittÃ  di castello, umbria, italy",28.0
26823,"edison, new jersey, usa",32.0
26883,"vienna, vienna, austria",
26906,"roxborough, pennsylvania, usa",
26908,"cairo, n/a, egypt",58.0
26927,"waldsolms, hessen, germany",
26947,"beaverton, oregon, usa",
26949,"brighton, england, united kingdom",
27017,"madrid, madrid, spain",53.0
27061,"valencia, comunidad valenciana, spain",25.0
27100,"zug, zug, switzerland",
27140,"baltimore, maryland, usa",49.0
27169,"catlettsburg, kentucky, usa",
27204,"auburndale, florida, usa",18.0
27313,"miami, florida, usa",14.0
27326,"moreno valley, california, usa",48.0
27334,"cambridge, england, united kingdom",27.0
27345,"augusta, georgia, usa",77.0
27363,"leicester, england, united kingdom",30.0
27420,"bergamo, lombardia, italia",
27462,"lima, ohio, usa",
27472,"bountiful, utah, usa",41.0
27538,"victoria, british columbia, canada",24.0
27593,"logroÃ±o, la rioja, spain",
27617,"beaverton, ontario, canada",32.0
27633,"wÃ¼rzburg, bayern, germany",
27647,"lisboa, lisboa, portugal",
27650,"canberra, australian capital territory, australia",27.0
27684,"knox, pennsylvania, usa",
27719,"richmond, virginia, usa",
27733,"laurel, delaware, usa",40.0
27740,"san diego, , usa",57.0
27803,"gillies bay, british columbia, canada",53.0
27812,"long beach, california, usa",33.0
27813,"boerne, texas, usa",34.0
27821,"milton, new york, usa",25.0
27862,"no, no, canada",
27869,"toronto, ontario, canada",41.0
27875,"new port richey, florida, usa",
27888,"tomball, texas, usa",
27890,"lansing, michigan, usa",49.0
27891,"fort smith, arkansas, usa",27.0
27947,"lima, ohio, usa",28.0
27961,"bellingham, washington, usa",
27964,"orleans, ontario, canada",30.0
28016,"port clinton, ohio, usa",31.0
28025,"scottsdale, arizona, usa",33.0
28094,"vancouver, british columbia, canada",
28139,"new york, new york, usa",
28168,"milano, lombardia, italy",31.0
28177,"grand rapids, michigan, usa",26.0
28194,"fremont, california, usa",
28204,"south ohio, nova scotia, canada",61.0
28255,"richmond hill, ,",23.0
28360,"oakwood, georgia, usa",15.0
28438,"spring, texas, usa",22.0
28448,"sÃ£o paulo, sÃ£o paulo, brazil",
28451,"altamonte springs, florida, usa",31.0
28454,"portland, maine, usa",50.0
28463,"west allis, wisconsin, usa",1.0
28486,"columbus, ohio, usa",34.0
28488,"la vila joiosa, alicante, spain",41.0
28492,"slough, england, united kingdom",31.0
28523,"springfield, missouri, usa",24.0
28537,"bochum, nordrhein-westfalen, germany",29.0
28539,"clovis, california, usa",51.0
28552,"hiram, ohio, usa",18.0
28591,"michie, tennessee, usa",33.0
28594,"thunder bay, ontario, canada",18.0
28602,"wingham, ontario, canada",
28603,"northcentral, pennsylvania, usa",56.0
28619,"hartford, connecticut, usa",
28634,"bad axe, michigan, usa",28.0
28647,"aspinwall, pennsylvania, usa",
28658,"ronnenberg, niedersachsen, germany",41.0
28666,"irving, texas, usa",31.0
28667,"norwood, massachusetts, usa",26.0
28680,"bedford, texas, usa",39.0
28682,"hyattsville, maryland, usa",47.0
28705,"lebanon, pennsylvania, usa",51.0
28729,"london, england, united kingdom",24.0
28735,"hannover, niedersachsen, germany",58.0
28784,"stockport, england, united kingdom",
28790,"akron, ohio, usa",28.0
28846,"goshen, new york, usa",
28865,"paoli, pennsylvania, usa",39.0
28870,"logan, utah, usa",
28899,"st. matthews, south carolina, usa",69.0
28932,"lemon grove, california, usa",
28938,"asheville, north carolina, usa",38.0
29000,"woodville, wisconsin, usa",44.0
29015,"north vancouver, british columbia, canada",20.0
29070,"upper hutt, wellington, new zealand",37.0
29117,"lugano, ticino, switzerland",
29123,"ramona, california, usa",39.0
29125,"siracusa, sicilia, italy",22.0
29133,"philadelphia, pennsylvania, usa",52.0
29152,"buffalo, new york, usa",
29181,"westfield, new jersey, usa",
29189,"toronto, ontario, canada",56.0
29190,"beverly, massachusetts, usa",
29209,"boca raton, florida, usa",
29259,"mt. airy, , usa",39.0
29279,"philadelphia, pennsylvania, usa",43.0
29291,"erkelenz, nordrhein-westfalen, germany",
29368,"cardiff, n/a, united kingdom",36.0
29372,"paris, paris, france",39.0
29394,"jefferson city, tennessee, usa",
29487,"gretna, nebraska, usa",
29497,"boise, ,",
29505,"kelowna, british columbia, canada",
29518,"ottawa, ontario, canada",24.0
29526,"knoxville, tennessee, usa",26.0
29570,"ljubljana, n/a, slovenia",24.0
29648,"clarks summit, pennsylvania, usa",20.0
29695,"montrose, colorado, usa",68.0
29727,"springfield, new jersey, usa",42.0
29758,"hoylake, england, united kingdom",
29789,"san francisco, california, usa",
29855,"morris, connecticut, usa",53.0
29870,"san angelo, texas, usa",41.0
29905,"conway, arkansas, usa",33.0
29915,"fullerton, california, usa",38.0
29916,"salem, oregon, usa",
30035,"vancouver, british columbia, canada",37.0
30072,"st. louis, missouri, usa",11.0
30081,"east providence, rhode island, usa",25.0
30125,"knox, indiana, usa",15.0
30131,"college station, texas, usa",25.0
30144,"apo, armed forces europe, usa",
30153,"chatham, virginia, usa",13.0
30170,"bochum, nordrhein-westfalen, germany",53.0
30214,"palmdale, california, usa",15.0
30226,"vacaville, california, usa",
30246,"reading, ,",
30261,"manchester, missouri, usa",27.0
30273,"naples, florida, usa",25.0
30276,"wildwood, new jersey, usa",49.0
30298,"tucson, arizona, usa",
30316,"santa cruz, california, usa",
30319,"artesia, california, usa",41.0
30323,"portland, oregon, usa",34.0
30385,"brighton & hove, england, united kingdom",31.0
30387,"melbourne, victoria, australia",48.0
30445,"kuala lumpur, ,",23.0
30487,"newbury park, california, usa",40.0
30495,"charleston, south carolina, usa",19.0
30507,"merthyr, wales, united kingdom",21.0
30511,"culemborg, gelderland, netherlands",
30531,"st. petersburg, florida, usa",23.0
30533,"charleston, south carolina, usa",
30538,"buffalo, minnesota, usa",34.0
30551,"chesapeake, virginia, usa",45.0
30555,"corvallis, oregon, usa",22.0
30581,"welland, ontario, canada",18.0
30594,"redding, , usa",25.0
30610,"virginia city, nevada, usa",
30630,"auburn, california, usa",49.0
30682,"plymouth, minnesota, usa",
30690,"bude, england, united kingdom",40.0
30711,"sydney, new south wales, australia",32.0
30712,"edinburgh, scotland, united kingdom",
30720,"simi valley, california, usa",
30728,"carlsbad, california, usa",
30735,"corvallis, oregon, usa",
30744,"gainesville, georgia, usa",31.0
30770,"woodbridge, england, united kingdom",39.0
30779,"petawawa, ontario, canada",18.0
30795,"hendersonville, north carolina, usa",24.0
30810,"berlin, berlin, germany",
30814,"salem, oregon, usa",76.0
30824,"saint paul, minnesota, usa",45.0
30854,"warrington, pennsylvania, usa",
30889,"martinez, ,",
30898,"richmond, virginia, usa",43.0
30906,"minneapolis, minnesota, usa",31.0
30939,"livingston, louisiana, usa",
30952,"edmonds, washington, usa",
30964,"allen, texas, usa",34.0
30968,"poway, california, usa",65.0
30971,"skokie, illinois, usa",67.0
30972,"columbiana, alabama, usa",47.0
30985,"cape coral, florida, usa",
30994,"mission hills, california, usa",
31008,"london, england, united kingdom",29.0
31010,"portland, oregon, usa",60.0
31021,"victoria, british columbia, canada",57.0
31042,"geulph, ontario, canada",
31050,"woodbine, maryland, usa",
31094,"cleveland, wisconsin, usa",
31134,"collingswood, new jersey, usa",
31140,"san diego, california, usa",40.0
31155,"troy, ohio, usa",
31226,"sofia, n/a, bulgaria",33.0
31235,"sunnyside, washington, usa",
31256,"charleston, south carolina, usa",
31315,"henryville, indiana, usa",34.0
31343,"mesa, arizona, usa",75.0
31386,"chicago, illinois, usa",38.0
31391,"wilmington, massachusetts, usa",38.0
31392,"spokane, washington, usa",
31393,"portland, oregon, usa",
31398,"battle mountain, nevada, usa",
31412,"pottstown, pennsylvania, usa",36.0
31421,"park forest, illinois, usa",
31431,"burbank, california, usa",
