ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,Image-URL-L
0525947647,Lies and the Lying Liars Who Tell Them: A Fair and Balanced Look at the Right,Al Franken,2003,Dutton Books,http://images.amazon.com/images/P/0525947647.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0525947647.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0525947647.01.LZZZZZZZ.jpg
0804111359,Secret History,DONNA TARTT,1993,Ballantine Books,http://images.amazon.com/images/P/0804111359.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0804111359.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0804111359.01.LZZZZZZZ.jpg
1558744150,Chicken Soup for the Woman's Soul (Chicken Soup for the Soul Series (Paper)),Jack Canfield,1996,Health Communications,http://images.amazon.com/images/P/1558744150.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1558744150.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1558744150.01.LZZZZZZZ.jpg
0316782505,The Weight of Water,Anita Shreve,2001,"Little, Brown",http://images.amazon.com/images/P/0316782505.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0316782505.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0316782505.01.LZZZZZZZ.jpg
0061050474,Jingo: A Discworld Novel (Discworld Series/Terry Pratchett),Terry Pratchett,1998,HarperPrism,http://images.amazon.com/images/P/0061050474.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0061050474.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0061050474.01.LZZZZZZZ.jpg
0064472264,"On the Bright Side, I'm Now the Girlfriend of a Sex God: Further Confessions of Georgia Nicolson",Louise Rennison,2002,HarperTempest,http://images.amazon.com/images/P/0064472264.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0064472264.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0064472264.01.LZZZZZZZ.jpg
0140620664,Mansfield Park (Penguin Popular Classics),Jane Austen,1994,Penguin Books Ltd,http://images.amazon.com/images/P/0140620664.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140620664.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140620664.01.LZZZZZZZ.jpg
0312890044,Moonheart (Newford),Charles de Lint,1994,Orb Books,http://images.amazon.com/images/P/0312890044.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312890044.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312890044.01.LZZZZZZZ.jpg
0375823352,"The Amber Spyglass (His Dark Materials, Book 3)",PHILIP PULLMAN,2002,Knopf Books for Young Readers,http://images.amazon.com/images/P/0375823352.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375823352.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375823352.01.LZZZZZZZ.jpg
037582345X,"The Golden Compass (His Dark Materials, Book 1)",PHILIP PULLMAN,2002,Knopf Books for Young Readers,http://images.amazon.com/images/P/037582345X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/037582345X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/037582345X.01.LZZZZZZZ.jpg
0380730448,"The Adrian Mole Diaries : The Secret Diary of Adrian Mole, Aged 13 3/4 : The Growing Pains of Adrian Mole",Sue Townsend,1997,Perennial,http://images.amazon.com/images/P/0380730448.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380730448.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380730448.01.LZZZZZZZ.jpg
0451409256,Making Minty Malone,Isabel Wolff,2000,Onyx Books,http://images.amazon.com/images/P/0451409256.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451409256.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451409256.01.LZZZZZZZ.jpg
0451523415,Little Women (Signet Classic),Louisa May Alcott,1988,Signet Classics,http://images.amazon.com/images/P/0451523415.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451523415.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451523415.01.LZZZZZZZ.jpg
0451526341,Animal Farm,George Orwell,2004,Signet,http://images.amazon.com/images/P/0451526341.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451526341.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451526341.01.LZZZZZZZ.jpg
0684833395,Catch 22,Joseph Heller,1996,Simon &amp; Schuster,http://images.amazon.com/images/P/0684833395.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684833395.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684833395.01.LZZZZZZZ.jpg
1563898586,"The League of Extraordinary Gentlemen, Vol. 1",Alan Moore,2002,DC Comics,http://images.amazon.com/images/P/1563898586.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1563898586.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1563898586.01.LZZZZZZZ.jpg
0374270325,A Man in Full,Tom Wolfe,1998,Farrar Straus &amp; Giroux,http://images.amazon.com/images/P/0374270325.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0374270325.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0374270325.01.LZZZZZZZ.jpg
0375719180,The Miracle Life of Edgar Mint: A Novel,Brady Udall,2002,Vintage Books USA,http://images.amazon.com/images/P/0375719180.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375719180.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375719180.01.LZZZZZZZ.jpg
0440235502,October Sky: A Memoir,Homer Hickam,1999,Dell,http://images.amazon.com/images/P/0440235502.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440235502.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440235502.01.LZZZZZZZ.jpg
044023722X,A Painted House,John Grisham,2001,Dell Publishing Company,http://images.amazon.com/images/P/044023722X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/044023722X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/044023722X.01.LZZZZZZZ.jpg
1573225487,The Romance Reader,Pearl Abraham,1996,Riverhead Books,http://images.amazon.com/images/P/1573225487.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1573225487.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1573225487.01.LZZZZZZZ.jpg
0060977477,The Perfect Storm : A True Story of Men Against the Sea,Sebastian Junger,1999,Perennial,http://images.amazon.com/images/P/0060977477.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060977477.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060977477.01.LZZZZZZZ.jpg
0345435869,The Rivan Codex : Ancient Texts of THE BELGARIAD and THE MALLOREON,DAVID EDDINGS,1999,Del Rey,http://images.amazon.com/images/P/0345435869.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345435869.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345435869.01.LZZZZZZZ.jpg
0380728729,Babyhood,Paul Reiser,1998,Avon,http://images.amazon.com/images/P/0380728729.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380728729.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380728729.01.LZZZZZZZ.jpg
0486282112,Frankenstein (Dover Thrift Editions),Mary Wollstonecraft Shelley,1994,Dover Publications,http://images.amazon.com/images/P/0486282112.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0486282112.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0486282112.01.LZZZZZZZ.jpg
0380730138,Vinegar Hill (Oprah's Book Club (Paperback)),A. Manette Ansay,1998,Perennial,http://images.amazon.com/images/P/0380730138.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380730138.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380730138.01.LZZZZZZZ.jpg
1573228737,Affinity,Sarah Waters,2002,Riverhead Books,http://images.amazon.com/images/P/1573228737.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1573228737.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1573228737.01.LZZZZZZZ.jpg
9681500555,Diario de Ana Frank,Anne Frank,2000,"Editores Mexicanos Unidos, S.A.",http://images.amazon.com/images/P/9681500555.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/9681500555.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/9681500555.01.LZZZZZZZ.jpg
1559703237,Trying to Save Piggy Sneed,John Irving,1996,Arcade Publishing,http://images.amazon.com/images/P/1559703237.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1559703237.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1559703237.01.LZZZZZZZ.jpg
0140374248,James and the Giant Peach,Roald Dahl,2000,Penguin USA (Paper),http://images.amazon.com/images/P/0140374248.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140374248.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140374248.01.LZZZZZZZ.jpg
0142001740,The Secret Life of Bees,Sue Monk Kidd,2003,Penguin Books,http://images.amazon.com/images/P/0142001740.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0142001740.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0142001740.01.LZZZZZZZ.jpg
0312995423,Digital Fortress : A Thriller,Dan Brown,2003,St. Martin's Press,http://images.amazon.com/images/P/0312995423.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312995423.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312995423.01.LZZZZZZZ.jpg
0380815923,Blackberry Wine : A Novel,Joanne Harris,2001,Perennial,http://images.amazon.com/images/P/0380815923.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380815923.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380815923.01.LZZZZZZZ.jpg
0385416342,The Firm,John Grisham,1991,Doubleday Books,http://images.amazon.com/images/P/0385416342.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385416342.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385416342.01.LZZZZZZZ.jpg
038542471X,The Client,John Grisham,1993,Doubleday Books,http://images.amazon.com/images/P/038542471X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/038542471X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/038542471X.01.LZZZZZZZ.jpg
0449202631,Danger,Dick Francis,1985,Fawcett Books,http://images.amazon.com/images/P/0449202631.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449202631.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449202631.01.LZZZZZZZ.jpg
0449207544,Proof,Dick Francis,1990,Fawcett Books,http://images.amazon.com/images/P/0449207544.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449207544.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449207544.01.LZZZZZZZ.jpg
0515128554,Heart of the Sea (Irish Trilogy),Nora Roberts,2000,Jove Books,http://images.amazon.com/images/P/0515128554.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515128554.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515128554.01.LZZZZZZZ.jpg
0517577402,Mostly Harmless,Douglas Adams,1992,Random House Inc,http://images.amazon.com/images/P/0517577402.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0517577402.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0517577402.01.LZZZZZZZ.jpg
0743411269,An Accidental Woman,Barbara Delinsky,2003,Pocket Books,http://images.amazon.com/images/P/0743411269.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743411269.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743411269.01.LZZZZZZZ.jpg
0767905938,A Year by the Sea: Thoughts of an Unfinished Woman,Joan Anderson,2000,Broadway Books,http://images.amazon.com/images/P/0767905938.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0767905938.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0767905938.01.LZZZZZZZ.jpg
0156528207,The Little Prince,Antoine de Saint-ExupÃÂ©ry,1968,Harcourt,http://images.amazon.com/images/P/0156528207.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0156528207.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0156528207.01.LZZZZZZZ.jpg
0380012863,Jonathan Livingston Seagull,Richard Bach,1976,Avon,http://images.amazon.com/images/P/0380012863.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380012863.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380012863.01.LZZZZZZZ.jpg
0875421288,"The Complete Book of Incense, Oils &amp; Brews (Llewellyn's Practical Magick)","Scott, Cunningham",1989,Llewellyn Publications,http://images.amazon.com/images/P/0875421288.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0875421288.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0875421288.01.LZZZZZZZ.jpg
0671867113,Moonlight Becomes You,Mary Higgins Clark,1997,Pocket,http://images.amazon.com/images/P/0671867113.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671867113.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671867113.01.LZZZZZZZ.jpg
0060173289,Divine Secrets of the Ya-Ya Sisterhood : A Novel,Rebecca Wells,1996,HarperCollins,http://images.amazon.com/images/P/0060173289.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060173289.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060173289.01.LZZZZZZZ.jpg
006101351X,The Perfect Storm : A True Story of Men Against the Sea,Sebastian Junger,1998,HarperTorch,http://images.amazon.com/images/P/006101351X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/006101351X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/006101351X.01.LZZZZZZZ.jpg
0316666343,The Lovely Bones: A Novel,Alice Sebold,2002,"Little, Brown",http://images.amazon.com/images/P/0316666343.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0316666343.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0316666343.01.LZZZZZZZ.jpg
0440224675,Hannibal,Thomas Harris,2000,Dell Publishing Company,http://images.amazon.com/images/P/0440224675.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440224675.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440224675.01.LZZZZZZZ.jpg
0449002632,London : The Novel,EDWARD RUTHERFURD,1998,Fawcett,http://images.amazon.com/images/P/0449002632.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449002632.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449002632.01.LZZZZZZZ.jpg
0452279690,Cavedweller,Dorothy Allison,1999,Plume Books,http://images.amazon.com/images/P/0452279690.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0452279690.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0452279690.01.LZZZZZZZ.jpg
0553569058,The Robber Bride,Margaret Atwood,1995,Bantam,http://images.amazon.com/images/P/0553569058.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553569058.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553569058.01.LZZZZZZZ.jpg
1573225126,Prozac Nation: Young and Depressed in America : A Memoir,Elizabeth Wurtzel,1997,Riverhead Books,http://images.amazon.com/images/P/1573225126.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1573225126.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1573225126.01.LZZZZZZZ.jpg
1878424319,The Four Agreements: A Practical Guide to Personal Freedom,Don Miguel Ruiz,1997,Amber-Allen Publishing,http://images.amazon.com/images/P/1878424319.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1878424319.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1878424319.01.LZZZZZZZ.jpg
1853260622,War and Peace (Wordsworth Classics),Leo Tolstoy,1997,NTC/Contemporary Publishing Company,http://images.amazon.com/images/P/1853260622.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1853260622.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1853260622.01.LZZZZZZZ.jpg
0312283784,Alice's Tulips,Sandra Dallas,2001,St. Martin's Griffin,http://images.amazon.com/images/P/0312283784.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312283784.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312283784.01.LZZZZZZZ.jpg
0345297709,Centaur Aisle,Piers Anthony,1982,Ballantine Books,http://images.amazon.com/images/P/0345297709.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345297709.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345297709.01.LZZZZZZZ.jpg
0345335465,Dragonflight (Dragonriders of Pern Trilogy (Paperback)),Anne McCaffrey,1991,Del Rey Books,http://images.amazon.com/images/P/0345335465.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345335465.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345335465.01.LZZZZZZZ.jpg
044021145X,The Firm,John Grisham,1992,Bantam Dell Publishing Group,http://images.amazon.com/images/P/044021145X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/044021145X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/044021145X.01.LZZZZZZZ.jpg
0553258524,Dragonsong (Harper Hall Trilogy),Anne McCaffrey,1977,Bantam,http://images.amazon.com/images/P/0553258524.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553258524.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553258524.01.LZZZZZZZ.jpg
055358099X,Cloud Nine,Luanne Rice,2000,Bantam Books,http://images.amazon.com/images/P/055358099X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/055358099X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/055358099X.01.LZZZZZZZ.jpg
0316168815,The Lovely Bones,Alice Sebold,2004,Back Bay Books,http://images.amazon.com/images/P/0316168815.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0316168815.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0316168815.01.LZZZZZZZ.jpg
014023828X,The Tortilla Curtain,T. Coraghessan Boyle,1996,Penguin Books,http://images.amazon.com/images/P/014023828X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/014023828X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/014023828X.01.LZZZZZZZ.jpg
0345424719,A Widow for One Year,JOHN IRVING,1999,Ballantine Books,http://images.amazon.com/images/P/0345424719.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345424719.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345424719.01.LZZZZZZZ.jpg
0375726403,Empire Falls,Richard Russo,2002,Vintage Books USA,http://images.amazon.com/images/P/0375726403.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375726403.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375726403.01.LZZZZZZZ.jpg
0385503857,Oryx and Crake,Margaret Atwood,2003,Nan A. Talese,http://images.amazon.com/images/P/0385503857.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385503857.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385503857.01.LZZZZZZZ.jpg
0425156842,Sophie's World: A Novel About the History of Philosophy (Berkeley Signature Edition),Jostein Gaarder,1997,Berkley Publishing Group,http://images.amazon.com/images/P/0425156842.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425156842.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425156842.01.LZZZZZZZ.jpg
0440226104,Black and Blue,ANNA QUINDLEN,1999,Dell,http://images.amazon.com/images/P/0440226104.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440226104.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440226104.01.LZZZZZZZ.jpg
0452277337,Le Divorce (William Abrahams Book),Diane Johnson,1997,Plume Books,http://images.amazon.com/images/P/0452277337.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0452277337.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0452277337.01.LZZZZZZZ.jpg
0553802488,The Face,DEAN KOONTZ,2003,Bantam,http://images.amazon.com/images/P/0553802488.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553802488.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553802488.01.LZZZZZZZ.jpg
0671021001,She's Come Undone (Oprah's Book Club),Wally Lamb,1998,Pocket,http://images.amazon.com/images/P/0671021001.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671021001.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671021001.01.LZZZZZZZ.jpg
0767903579,Falling Leaves: The True Story of an Unwanted Chinese Daughter,Adeline Yen Mah,1999,Broadway Books,http://images.amazon.com/images/P/0767903579.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0767903579.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0767903579.01.LZZZZZZZ.jpg
0805063897,Nickel and Dimed: On (Not) Getting By in America,Barbara Ehrenreich,2002,Owl Books,http://images.amazon.com/images/P/0805063897.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0805063897.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0805063897.01.LZZZZZZZ.jpg
0671002481,The First Wives Club Movie Tie In,Olivia Goldsmith,1996,Pocket,http://images.amazon.com/images/P/0671002481.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671002481.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671002481.01.LZZZZZZZ.jpg
0842329129,Left Behind: A Novel of the Earth's Last Days (Left Behind No. 1),Tim Lahaye,1996,Tyndale House Publishers,http://images.amazon.com/images/P/0842329129.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0842329129.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0842329129.01.LZZZZZZZ.jpg
0380973545,Letters from a Nut,Ted L. Nancy,1999,William Morrow,http://images.amazon.com/images/P/0380973545.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380973545.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380973545.01.LZZZZZZZ.jpg
0786868015,The Diary of Ellen Rimbauer: My Life at Rose Red,Joyce Reardon,2001,Hyperion,http://images.amazon.com/images/P/0786868015.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0786868015.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0786868015.01.LZZZZZZZ.jpg
0684854953,Santa Pete : A Novel Of Christmas Present And Past,Christopher Moore,1998,Simon &amp; Schuster,http://images.amazon.com/images/P/0684854953.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684854953.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684854953.01.LZZZZZZZ.jpg
